session_id,pred_mapped_techniques,pred_mapped_names,pred_confidence,pred_why,summary,true_technique_ids,pred_label
92cf2ba2-f6bf-5609-965f-034b3dda072f,['T1518.001'],['Security Software Discovery'],0.368869315,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=193.35.18.224 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
56dc96ec-9701-5abb-bcac-e0186842df3e,['T1063'],['Security Software Discovery'],0.45211813828571423,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=183.136.225.5 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
f833797e-038a-5c63-adaf-5be09ddee308,['T1518.001'],['Security Software Discovery'],0.4556567392857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=172.105.161.142 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
f82ac853-1079-5129-99d8-04b198fd546c,['T1063'],['Security Software Discovery'],0.4556527442857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=185.15.38.67 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
097d87d9-7839-546e-920d-1ac52add9f60,['T1063'],['Security Software Discovery'],0.4525483487857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=185.36.81.33 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
3f5fbc41-b549-5e3a-9f8c-cdddef6c791b,['T1063'],['Security Software Discovery'],0.45622657928571425,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=183.136.225.32 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
e266c939-b596-51ff-b856-660b5c98653a,['T1518.001'],['Security Software Discovery'],0.3636760275,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=173.214.175.178 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
a2b09c9e-a275-56a1-813f-e3ba9151fdf4,['T1063'],['Security Software Discovery'],0.4535537967857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=185.142.236.43 event_count=4 rps=1.0 unique_ports=4 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
c886e012-474d-5d3c-b1b1-4e9da93950d1,['T1063'],['Security Software Discovery'],0.4546937147857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=179.43.183.170 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
03280ada-07d9-5e52-977e-1d9f5bc5d40d,['T1518.001'],['Security Software Discovery'],0.33633236899999996,['tool_fingerprint:automation'],tool=zgrab label=suspicious src_ip=167.172.89.248 event_count=3 rps=0.3 unique_ports=3 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
96e58c72-39c5-50c4-ae7f-7b11eb8a00c8,['T1518.001'],['Security Software Discovery'],0.3709437995,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=35.216.248.122 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
f140c60d-790b-5a63-b499-abdefebee65c,['T1063'],['Security Software Discovery'],0.45723773928571426,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=35.203.211.231 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
9b99ee87-0aab-5880-9d8f-a7158b31cf35,['T1518.001'],['Security Software Discovery'],0.3696096395,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=193.35.18.187 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
4510ae0e-8cc0-5d69-b548-91a7f26c6fd9,['T1063'],['Security Software Discovery'],0.4525483487857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=185.36.81.33 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
037bfd3b-cc5c-5e41-879a-9781b6d9281f,['T1063'],['Security Software Discovery'],0.4561572702857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=171.67.71.144 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
8e907826-0c93-54b0-b383-aa8dcc8fb544,['T1518.001'],['Security Software Discovery'],0.37458054999999996,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=143.42.118.5 event_count=13 rps=2.1666666666666665 unique_ports=13 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
162191a4-9503-55e3-8fa4-35eace5a4073,['T1063'],['Security Software Discovery'],0.4537153647857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=45.33.80.243 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
de13d42c-9232-570f-ac9b-b9230d8696c4,['T1063'],['Security Software Discovery'],0.45619212878571425,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=185.225.28.12 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
ed744b58-c0c3-5aeb-a405-2245c179be95,['T1063'],['Security Software Discovery'],0.45724300928571426,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=159.65.120.34 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
0f2ae328-9b7c-53c7-92b8-2facee76ed76,['T1063'],['Security Software Discovery'],0.4558988192857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=159.223.146.143 event_count=11 rps=1.8333333333333333 unique_ports=11 indicator_hits=10 reasons=['indicator:cmd_injection'],,suspicious
bb8d65ed-9081-5a12-91b4-a9760ed31152,['T1063'],['Security Software Discovery'],0.45633611028571425,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=194.187.176.57 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
8a69d4cf-374a-5411-bfbd-433029ff1c82,['T1063'],['Security Software Discovery'],0.4553745392857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=157.245.216.203 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
d3ab0800-03ac-56c9-8e7c-5ae2a129cb79,['T1518.001'],['Security Software Discovery'],0.37198458199999995,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=45.137.206.143 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
a8ff5b8d-eeed-526b-b629-3847f9244a74,['T1063'],['Security Software Discovery'],0.4555374842857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=60.191.125.35 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
e802f252-df24-5b50-9a9c-666b76504b0e,['T1518.001'],['Security Software Discovery'],0.33614108499999995,['tool_fingerprint:automation'],tool=zgrab label=suspicious src_ip=142.93.115.5 event_count=3 rps=0.10714285714285714 unique_ports=3 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
32857e96-9944-52d4-9419-fc6b2fb647b1,['T1059.006'],['Python'],0.42225846949999996,['tool_fingerprint:automation'],tool=python-requests label=suspicious src_ip=2.58.56.77 event_count=2 rps=2.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
f9fd74b0-a4a1-5568-bfcf-9898050725d1,['T1518.001'],['Security Software Discovery'],0.3636760275,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=173.214.175.178 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
df17e69b-bcfa-5b43-a38b-8e42fa5741a2,['T1518.001'],['Security Software Discovery'],0.3754772575,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=2.58.95.67 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
ed8e53a4-6ef7-5332-97ee-ff6861c4e2d3,['T1063'],['Security Software Discovery'],0.4563545552857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=205.210.31.3 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
59d50e3c-a12f-5857-86ab-44cabb2df94f,['T1063'],['Security Software Discovery'],0.4548342792857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=185.180.143.189 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
94cf1347-0ebf-5815-8910-5cca0cfb7b74,['T1059.006'],['Python'],0.4285769275,['tool_fingerprint:automation'],tool=python-requests label=suspicious src_ip=137.117.121.68 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
42a320a7-e98f-5b05-9fd5-bf045f0821c2,['T1063'],['Security Software Discovery'],0.4557477997857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=35.203.210.25 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
a18d4821-bd71-5f26-953c-76ebc3799623,['T1063'],['Security Software Discovery'],0.4574383817857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=193.35.18.63 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
228e226c-096c-51a2-8065-e9c8e665f09f,['T1063'],['Security Software Discovery'],0.4551668842857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=205.210.31.184 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
d0bde8d0-ed0c-508c-89a9-eb130e610fae,['T1063'],['Security Software Discovery'],0.4556326162857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=198.235.24.246 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
e2bb098b-630e-50e9-a332-3f2140f720f6,['T1518.001'],['Security Software Discovery'],0.374465426,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=84.54.51.12 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
d2406c6c-4f43-5a3f-9d1b-3dfac4177bf2,['T1063'],['Security Software Discovery'],0.4542574182857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=89.46.110.102 event_count=11 rps=2.2 unique_ports=11 indicator_hits=11 reasons=['indicator:cmd_injection'],,suspicious
50a27390-4235-5d0e-a1a8-a83b37ba64e7,['T1059.006'],['Python'],0.42233542,['tool_fingerprint:automation'],tool=python-requests label=suspicious src_ip=195.3.220.39 event_count=2 rps=2.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
3bfe67c1-d723-5e35-be48-f10f5e45e4fd,['T1059.006'],['Python'],0.4256014345,['tool_fingerprint:automation'],tool=python-requests label=suspicious src_ip=34.140.130.61 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
725f2ed3-bc0b-5853-98aa-767ae16202d5,['T1059.006'],['Python'],0.4274803,['tool_fingerprint:automation'],tool=python-requests label=suspicious src_ip=185.224.128.219 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
c285c04e-d846-5d28-ae33-44ff0634a379,['T1063'],['Security Software Discovery'],0.45678128928571426,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=222.224.146.41 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
78935d99-a1ac-5e2d-acba-61bd34e438db,['T1063'],['Security Software Discovery'],0.45621841928571427,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=205.210.31.71 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
41fced33-a484-55de-8fdc-b8543263c034,['T1518.001'],['Security Software Discovery'],0.370381125,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=179.43.142.65 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
7e7fe8e7-0eab-5335-94a3-dce3d938ac53,['T1063'],['Security Software Discovery'],0.4525483487857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=185.36.81.33 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
aed988ad-e820-5c4e-a1ec-7042cc44ddb4,['T1063'],['Security Software Discovery'],0.45615747428571424,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=146.19.24.230 event_count=7 rps=2.3333333333333335 unique_ports=7 indicator_hits=7 reasons=['indicator:cmd_injection'],,suspicious
4063d76f-2a24-5890-85ec-a9909244d695,['T1063'],['Security Software Discovery'],0.45630186378571425,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=179.43.177.244 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
e1aa7d9d-67e6-5d39-8dfc-6faadf89211c,['T1063'],['Security Software Discovery'],0.45355534378571427,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=176.193.216.195 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
6e5befd7-bca7-5f6a-9521-16cf484b0d52,['T1063'],['Security Software Discovery'],0.45668700728571426,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=45.131.195.91 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
202fdd47-f02f-5d4d-9fae-708c84627605,['T1063'],['Security Software Discovery'],0.4563792392857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=194.187.176.146 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
241ace02-1149-5476-8a35-b46e96680353,['T1518.001'],['Security Software Discovery'],0.4534285067857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=193.178.48.34 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
4f40697b-a026-50e7-9b8e-c9f4b3100ce0,['T1518.001'],['Security Software Discovery'],0.368203085,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=199.254.199.247 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
a8d1eb92-81b5-5e53-8038-ffc05dbe005f,['T1518.001'],['Security Software Discovery'],0.339935434,['tool_fingerprint:automation'],tool=zgrab label=suspicious src_ip=178.128.84.187 event_count=3 rps=0.2727272727272727 unique_ports=3 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
096cddb0-afa9-5a3f-a13b-8dcc0cbf17b4,['T1063'],['Security Software Discovery'],0.45722379928571427,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=85.217.144.16 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
1fd86063-da6a-5aa3-bd59-8542b021f2b8,['T1063'],['Security Software Discovery'],0.45574347328571424,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=223.244.35.77 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
3bca9396-1b74-5295-bb12-95ed896ca8cf,['T1063'],['Security Software Discovery'],0.45547913178571425,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=45.184.17.100 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
150744ba-0d55-5f93-866d-495d7e85fb5b,['T1063'],['Security Software Discovery'],0.4552904742857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=185.180.143.18 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
8e582cc3-ca44-53ed-af56-8b349b44095b,['T1063'],['Security Software Discovery'],0.4562321467857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=186.195.238.165 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
0e1eb8b4-a47b-54ef-8032-7404670e0299,['T1063'],['Security Software Discovery'],0.4571825572857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=94.183.194.150 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
7c806ec5-da61-5d26-8436-0de2d9db7126,['T1063'],['Security Software Discovery'],0.4547465847857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=193.35.18.227 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
28eac4fa-701e-51f8-ba49-7161f9700b75,['T1518.001'],['Security Software Discovery'],0.374465426,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=84.54.51.12 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
61c3d41d-2425-58a9-bf70-1d6640c08829,['T1518.001'],['Security Software Discovery'],0.45703076428571426,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=193.35.18.31 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
45ee5e54-5cba-5682-940e-faebdbbdd0c5,['T1059.006'],['Python'],0.4278104825,['tool_fingerprint:automation'],tool=python-requests label=suspicious src_ip=146.19.215.41 event_count=2 rps=0.125 unique_ports=2 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
874c488b-ede7-5747-b792-a5fc52dea888,['T1059.006'],['Python'],0.432031455,['tool_fingerprint:automation'],tool=python-requests label=suspicious src_ip=45.8.22.14 event_count=2 rps=0.07692307692307693 unique_ports=2 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
cb31005a-52f6-580f-b36e-910539dfb10d,['T1518.001'],['Security Software Discovery'],0.339460029,['tool_fingerprint:automation'],tool=zgrab label=suspicious src_ip=178.128.84.187 event_count=3 rps=0.15 unique_ports=3 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
22fcaff5-ecbd-51ac-969b-d45c6cbed0b7,['T1063'],['Security Software Discovery'],0.4525371797857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=198.235.24.78 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
5ba0aac3-fda2-51ad-81da-283db038675e,['T1063'],['Security Software Discovery'],0.4568775092857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=212.30.36.75 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
ba852851-eea1-501a-b94c-7e5741674063,['T1063'],['Security Software Discovery'],0.4562465372857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=193.35.18.231 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
07a3000f-f983-50ed-87d1-a81a45a0660b,['T1063'],['Security Software Discovery'],0.45719353928571427,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=124.226.222.66 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
cee26d9a-2720-5458-8f4c-a64bd269c208,['T1063'],['Security Software Discovery'],0.4570786702857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=185.142.236.41 event_count=4 rps=0.8 unique_ports=4 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
7b04dd61-21ea-55b7-b8c2-642c2272c8b1,['T1063'],['Security Software Discovery'],0.45211813828571423,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=183.136.225.5 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
8c79d6b1-c8e3-584d-b2bc-2cbaae39aca2,['T1063'],['Security Software Discovery'],0.4525483487857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=185.36.81.33 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
9177285a-a50b-51ba-8833-d917b681b9f7,['T1059.006'],['Python'],0.43130705099999994,['tool_fingerprint:automation'],tool=python-requests label=suspicious src_ip=20.124.220.177 event_count=5 rps=0.008532423208191127 unique_ports=5 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
67d20591-3660-56e9-a0a5-9a1ecfaa9b8d,['T1063'],['Security Software Discovery'],0.4559163122857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=108.181.201.78 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
86ef7c80-953a-50ac-b0fe-d9aea718ad21,['T1063'],['Security Software Discovery'],0.45687932828571426,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=198.235.24.199 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
362ac224-52d9-5d5a-94c4-d9cf7d1ee5ef,['T1063'],['Security Software Discovery'],0.45749930128571425,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=194.187.176.123 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
67d8800e-5810-5fea-b133-d0f5b78f9881,['T1063'],['Security Software Discovery'],0.4555569492857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=162.216.150.155 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
0dd03ffa-8278-5096-a89d-488e554e005a,['T1063'],['Security Software Discovery'],0.45576955978571426,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=223.247.179.42 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
7088709b-0613-5f86-80f8-c9b432fc21f1,['T1063'],['Security Software Discovery'],0.45740136428571426,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=109.237.98.226 event_count=10 rps=2.0 unique_ports=10 indicator_hits=10 reasons=['indicator:cmd_injection'],,suspicious
64d2dafa-d313-5bd6-8ac9-8511ac36f876,['T1063'],['Security Software Discovery'],0.45666458428571427,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=185.180.143.81 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
d40c62db-260e-5054-81dc-e81ae434e5c0,['T1063'],['Security Software Discovery'],0.45597307528571424,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=31.58.245.221 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
88dc1599-56cf-5c19-8aa8-bdbff2e46e8f,['T1063'],['Security Software Discovery'],0.45484167428571426,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=202.40.180.118 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
b7e9157e-8688-54c8-b586-99fa207e6c87,['T1063'],['Security Software Discovery'],0.45685614878571423,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=194.187.148.143 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
451f8b19-4704-52af-87d0-d846832e97ff,['T1063'],['Security Software Discovery'],0.4525483487857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=185.36.81.33 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
6a574fbd-0b4d-5296-bd86-83003c92e09c,['T1518.001'],['Security Software Discovery'],0.3696096395,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=193.35.18.187 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
f6d93f2b-1289-5de1-abe4-be9f7ca5a4b1,['T1518.001'],['Security Software Discovery'],0.3636760275,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=173.214.175.178 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
4f7297be-99db-5851-9e94-3cf592633fc4,['T1063'],['Security Software Discovery'],0.45740136428571426,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=109.237.98.226 event_count=10 rps=2.0 unique_ports=10 indicator_hits=10 reasons=['indicator:cmd_injection'],,suspicious
2c6b57d5-e8b9-55cf-a006-c24fc50ea05e,['T1518.001'],['Security Software Discovery'],0.36595135,['tool_fingerprint:automation'],tool=go-http-client label=suspicious src_ip=85.217.145.45 event_count=1 rps=1.0 unique_ports=1 indicator_hits=0 reasons=['tool_fingerprint:automation'],,suspicious
1658afc0-4ae2-5891-a95e-d4f2f3637ba4,['T1063'],['Security Software Discovery'],0.4590418642857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=182.16.170.251 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
a58cb76f-15cb-52ca-acf3-5d124e471a7d,['T1063'],['Security Software Discovery'],0.45947850928571426,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=20.26.113.175 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
32f10435-6006-5e4c-b940-b33e643f276d,['T1016.001'],['Internet Connection Discovery'],0.4599760142857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=172.190.113.176 event_count=2 rps=2.0 unique_ports=2 indicator_hits=2 reasons=['indicator:cmd_injection'],,suspicious
cf3051ba-5f77-555d-ad3b-656eb36a19f8,['T1063'],['Security Software Discovery'],0.4580330502857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=152.89.196.54 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
ae2889ad-75ed-59e7-a4c3-3f78ec2e730f,['T1063'],['Security Software Discovery'],0.4602451667857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=18.246.70.83 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
47f1360b-3487-50bf-9f05-9cf84fd20ca3,['T1063'],['Security Software Discovery'],0.4599295532857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=47.251.15.21 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
33c5ff8f-2273-5262-8633-42ad8e8b8ed6,['T1063'],['Security Software Discovery'],0.4587132882857143,['indicator:cmd_injection'],tool=browser/unknown label=suspicious src_ip=108.166.190.181 event_count=1 rps=1.0 unique_ports=1 indicator_hits=1 reasons=['indicator:cmd_injection'],,suspicious
